	1
Bcl- xl	86218
Pitpna	86219
microRNA (miR)  -22	86220
Pitpnb	86221
NXF2B	86222
Nkx2.1	86223
ALC10	86224
Cu-ZnSOD	86225
Nkx2.5	86226
GCS-100/MCP	86227
fms-related tyrosine kinase 1, and fms-related tyrosine kinase 4	86228
Nkx2.9	86229
MMP-3, -9, collagen II	86230
ddx17	86231
Pidd	86232
EDC3	86233
miR-449a/b/c	86234
ZK596.1	86235
HDAC1, 2, 3 and 8	86236
EDC4	86237
ErbB 2 and 3	86238
Poly(ADP-Ribose) Glycohydrolase	86239
coagulation factor XII	86240
Insulin Receptor Substrate 1	86241
methylenetetrahydrofolate dehydrogenase 1	86242
Sox9a	86243
Sox9b	86244
Gamt	86245
Xlcpl1	86246
Ewing's Sarcoma	86247
PHE AMMONIA LYASE 1	86248
inhibin beta A chain	86249
Early mitotic inhibitor-1	86250
low-density-lipoprotein receptor-related protein 5	86251
heterogeneous ribonuclear protein A1	86252
BRMS-1	86253
mTwsg1	86254
s-Klotho	86255
cytochrome P450 (CYP)1A1	86256
cytochrome P-450scc	86257
ceramide synthase (CerS) 6	86258
ABI family member 3 (NESH) binding protein	86259
dipeptidase 3	86260
Ubiquitin-specific protease-like 1	86261
collagen type 1 (CTX)	86262
Phosphatidylinositol-4,5-bisphosphate 3-kinase	86263
galactose-1- phosphate uridyltransferase	86264
TbetaR-II	86265
selenbp1	86266
thymosin b4	86267
cytotoxic T cell antigen 4	86268
SOCS-3 (suppressor of cytokine signaling-3	86269
GABAA receptor delta	86270
SPAS-1	86271
ANAPC1	86272
hypoxia  -inducible factor  1a	86273
NF-1A	86274
ANAPC2	86275
ANAPC5	86276
ANAPC4	86277
ANAPC7	86278
IL-17 and IFN-y	86279
Uba80	86280
MERLIN	86281
fam65b	86282
interleukin-2, tumor necrosis factor-alpha	86283
zonula occludens protein 1	86284
gro gamma	86285
PSMD14	86286
SNAPC4	86287
PSMD11	86288
PSMD10	86289
PSMD13	86290
PSMD12	86291
idiopathic myelofibrosis (IMF)	86292
HBQ1	86293
E1AF	86294
cFos	86295
serpinb10	86296
Lysyl oxidase-like-2	86297
Lysyl oxidase-like-1	86298
NMI	86299
NUFIP	86300
NF-kB-repressing factor	86301
Rap1-GTP interacting adapter molecule	86302
cytochrome P450c17alpha	86303
Protein kinase B alpha	86304
Zinc finger protein of the cerebellum 2	86305
serotonin 5-HT transporter	86306
mPrP1	86307
GLUTAMATE RECEPTOR-LIKE	86308
Rnasen	86309
EXDL2	86310
Co(HL3	86311
neuronal growth factor (NGF)	86312
b-site APP-cleaving enzyme 1	86313
Atrogin  -1	86314
myosin, heavy chain 9, non-muscle	86315
MaoB	86316
CDH(-)	86317
solute carrier family 29 member 2	86318
ARF-BP1	86319
PYNOD	86320
neuronal precursor cell-expressed developmentally downregulated 4	86321
H(4)B	86322
cytochrome-c-oxidase	86323
Pim kinase-3(Pim-3	86324
gpIIb	86325
neurofibromatosis I	86326
AQP2, 3 and 4	86327
Gabpa	86328
ahr1b	86329
RGA-LIKE1	86330
vMIP-II and HBD-3	86331
six transmembrane epithelial antigen of prostate 4 gene	86332
Spag4L	86333
KRAS-LCS6	86334
intercellular-adhesion-molecule 1	86335
nuclear transcription factor Y, alpha	86336
MYLK2	86337
MYLK3	86338
CCTdelta	86339
EB1b	86340
Methylenetetrahydrofolate reductase	86341
P<5	86342
interleukin-1   <   beta	86343
P<1	86344
Epidermal Growth Factor Receptor	86345
MOB2	86346
MOB1	86347
CYP49A1	86348
PQLC1	86349
p75TNFR	86350
receptor tyrosine kinase like orphan receptor (ROR)-1	86351
MiR-32-5p	86352
CLTC-ALK	86353
alpha1A-AR	86354
OLIG-2	86355
t=-2.961	86356
Yes associated protein	86357
CRFR1	86358
CRFR2	86359
Adcyap1	86360
Pdx1	86361
plasmacytoma/hybridoma growth factor	86362
Sdo1p	86363
Gp 1 and 2	86364
Murine protein serine/threonine kinase 38	86365
insulin-like growth factors I	86366
Cyfip1	86367
alpha- and beta-MHC	86368
Cyfip2	86369
HMGB3	86370
EEF1A1	86371
HMGB1	86372
O-acetylserine(thiol)lyase	86373
immunoglobulin trascription factor (ITF)-2b	86374
IFN- a	86375
IFN- b	86376
hyperpolarization-activated cyclic nucleotide gated 4	86377
pep-1	86378
Mmp1a	86379
Mmp1b	86380
IFN- g	86381
EMW1	86382
early respond kinase 1	86383
cytotoxic T lymphocyte-associated antigen 4	86384
Clrc	86385
Heterogeneous nuclear ribonucleoprotein A2/B1	86386
Galpha13	86387
PME II and PME	86388
doublecortin-like kinase-1	86389
B cell lymphoma (BCL)-2	86390
Tif4631p	86391
B cell lymphoma (BCL)-6	86392
mPgk-2	86393
Indoleamine 2,3-dioxygenase 1	86394
Indoleamine 2,3-dioxygenase 2	86395
mmu-miR-204	86396
TAR DNA/RNA binding protein 43	86397
CD40 L	86398
cytochrome P450 monooxygenase (CYP)-1	86399
Mmp14	86400
Mmp15	86401
tgfb2	86402
Cryptic	86403
CS/PCL	86404
Mmp11	86405
Mmp12	86406
Mmp13	86407
Jun NH2-terminal kinase	86408
tshb	86409
WISP 1	86410
Mmp19	86411
TNF-like factor 1A	86412
HOMEODOMAIN GLABROUS6	86413
Kcne1	86414
hscf1	86415
lipoprotein-associatedphospholipase A2	86416
PPAR-gamma and -alpha	86417
Nitric Oxide Synthase-2	86418
hormone sensitive lipase	86419
Gpsm3	86420
NEDD8-activating enzyme E1 subunit 1	86421
B2 and B24	86422
SlSGR1	86423
NAT 1	86424
cPLA2	86425
heparin-binding neurite-promoting factor	86426
von Willebrand disease	86427
decoy receptor (DcR) 1	86428
c-Ha-ras	86429
CD45, collagen-1	86430
Epac 1	86431
BMP 2/4	86432
CHPF	86433
TGFb 2 and 3	86434
equilibrative nucleoside transporter (ENT) 1	86435
Beclin-1 and microtubule-associated protein 1	86436
Cytochrome P450 2A13	86437
U4 snRNA	86438
Dispatched A	86439
protein tyrosine kinase 6	86440
SEPA-1	86441
CCAAT-enhancer-binding protein b	86442
protein tyrosine kinase 2	86443
MiR-143 and miR-135	86444
Glut4	86445
DreI	86446
Anti-Ro/SSA	86447
Stab2	86448
leukotriene A4 hydrolase	86449
serine threonine kinase 39	86450
myelin sheath regulatory factor	86451
glycosyl-phosphatidylinositol-specific phospholipase D	86452
angiotensin type 1 (AT1) receptor	86453
H32	86454
AtUfe1	86455
adipocyte lipid binding protein	86456
Shroom2	86457
HK-6 xenB Knockout Mutant Under RDX	86458
ZSCAN16	86459
tumor necrosis factor receptors 1/2	86460
estrogen receptor (ER)-alpha	86461
isoprenylcysteine carboxyl methyltransferase	86462
task 1	86463
microRNA 200b	86464
valop	86465
ZFHX4	86466
sulfatase-1	86467
multidrug resistance protein-2	86468
D-dimmer, IL-6	86469
josephin	86470
placental-derived growth factor	86471
Dref	86472
dermatan sulfate epimerase	86473
Jun-N-terminal kinase	86474
Gr-1+	86475
AtTPS11	86476
Sorting nexin 12	86477
trail	86478
hFCGRT	86479
Neuronal NOS	86480
HO-1 and subsequent activator protein-1	86481
complexin1	86482
CD217	86483
hypoxia inducible factor 1 a subunit	86484
CD215	86485
axr1	86486
CD212	86487
CD210	86488
IL-15) IFN-y	86489
TRP Melastatin 8	86490
transforming growth factor beta	86491
junction adhesion molecule 2	86492
TRP Melastatin 2	86493
TRP Melastatin 3	86494
Dre2	86495
beta defensin-1	86496
GST-A and P	86497
Ly-1.1	86498
transforming growth factor, beta induced (Tgfbi)	86499
hypoxia inducible factor-1	86500
Nitric Oxide Synthase 1	86501
tissue inhibitor of MMP (TIMP)-1	86502
LSAMP	86503
IFN-b promoter stimulator-1	86504
catabolin	86505
P85a	86506
Sox5/6	86507
TaHIR1	86508
VGLUT1 and -2	86509
Mmp28	86510
FAM122A	86511
LYVE)-1	86512
dnajc9	86513
Sostdc1	86514
Kalrn	86515
zonula occludens 1-associated nucleic acid-binding protein	86516
chondroitin synthase 1	86517
Mael	86518
MYOCILIN	86519
dnajc3	86520
I-1	86521
I-3	86522
Siat8B	86523
Aha1	86524
parvalbumin	86525
C6 and C7	86526
sialic acid binding Ig-like lectin 1	86527
Inhibitor of Differentiation 1	86528
Inhibitor of Differentiation 3	86529
MDCKI-MDR1	86530
CapZ a-1	86531
Histidine protein methyltransferase 1	86532
lipoprotein-like receptor 4	86533
Cluster of Differentiation 20	86534
cellular-Sarcoma (c-Src	86535
cyp94b1	86536
Mmp20	86537
UNC-89	86538
C10orf58	86539
RNA binding motif, single stranded interacting protein 3	86540
ACF/CNF	86541
C10orf54	86542
p38-MK2-tristetraprolin	86543
C10orf57	86544
UNC-86	86545
caspase-8, -3, and -9	86546
TMEM50B	86547
dysbindin-1	86548
Lipocalin 2	86549
dL (1-16	86550
delta-Aminolevulinate synthase	86551
SOCS-1/3	86552
mCOP1	86553
intertrial interval (ITI)	86554
PGP 9.5	86555
n-acetyl-beta-d-glucosaminidase	86556
cytocrome P450 1B1	86557
platelet derived growth factor receptor beta polypeptide	86558
kcnk1b	86559
Y-box binding protein1	86560
ox-LDL receptor-1	86561
Decapping Protein 2 or 1	86562
ifnG	86563
gen-1	86564
FK-binding protein-12	86565
rMSTN	86566
TRIM9	86567
TRIM8	86568
PFN2	86569
PFN3	86570
dGCC185	86571
Shmt1	86572
Gdnf receptor alpha 1	86573
b 2M	86574
TRIM1	86575
sTREM-1 and MIG	86576
TRIM3	86577
TRIM2	86578
TRIM5	86579
TRIM4	86580
TRIM7	86581
TRIM6	86582
calcium-independent phospholipase 2	86583
Abi1	86584
XLP type 2	86585
WRAP53	86586
SerpinA1	86587
17-beta-hydroxysteroid dehydrogenase	86588
tumour necrosis factor (TNF) receptor II (sTNFRII) and complement factor H	86589
FBXW10	86590
vascular endothelial growth factor receptors 1 and 2	86591
Ca(v)a     -1, Ca(v)2.2	86592
FBXW11	86593
Tumstatin	86594
TPM-2	86595
PPA1	86596
LRRN3	86597
NK(2)- and NK(3)-R	86598
hGLUT	86599
unc119	86600
Nrl	86601
Bolton overall ratio (BOR)	86602
Nrf	86603
urotensin II receptor	86604
TRAIL/death receptor-5	86605
IL-13 receptor a1	86606
Nrz	86607
Nrx	86608
Na(+)/Ca2(+) exchanger 1	86609
SIPA1	86610
UTS2R1-5	86611
TOP I and II	86612
wdr-5.2	86613
glia maturation factor	86614
Xmmv-72	86615
multiple endocrine neoplasia 2A	86616
SFRS protein kinase 1	86617
PGE synthase (mPGES)-1	86618
A33-antigen	86619
Cystic fibrosis transmembrane conductance regulators	86620
Rhbg	86621
Fbn2	86622
tumor protein translationally-controlled 1	86623
protein arginine methyltransferase 5	86624
Fbn1	86625
Histidine-Rich Glycoprotein	86626
Phosphoprotein phosphatase 1CB	86627
cGMP-AMP synthase	86628
pApC	86629
VEGF and CEA	86630
transient receptor potential V1	86631
TGF-beta1, 2, 3	86632
denticleless protein homolog	86633
PPAE	86634
diphtheria toxin receptor	86635
DYN2	86636
Organic anion transporter 3- and organic anion transporting polypeptides 1B1	86637
Cytosolic malate dehydrogenase	86638
Dual leucine zipper kinase	86639
Hsl1	86640
PPAT	86641
Hsl7	86642
PPAR	86643
inhibitor of apoptosis protein 1	86644
Nr1	86645
Neutrophil-activating peptide 2	86646
ancient conserved domain protein 4	86647
SEROTONIN TRANSPORTER	86648
CD134L	86649
Crat	86650
proportion altering factor	86651
Luc7	86652
Cast1	86653
cGMP-dependent protein kinase type I	86654
PP2A C subunit	86655
DCXR	86656
phosphodiesterase-8A	86657
NFYC	86658
NFYB	86659
NFYA	86660
S-100B(max)	86661
BAZ2A	86662
cytokine signaling (SOCS)1 and 3	86663
homer 1	86664
BAZ2B	86665
LIM homeobox transcription factor 1, alpha	86666
Gadd45alpha	86667
SKI8	86668
Smad)4	86669
OCA-B	86670
neurofibromatosis 1	86671
type III iodothyronine deiodinase	86672
SKI3	86673
SKI2	86674
dipeptidyl peptidase III	86675
SKI4	86676
SKI6	86677
early endosomal antigen 1	86678
insulin-like growth factor (IGF)-1	86679
ANG 1	86680
VGLUT2	86681
endophilin 3	86682
heart and neural crest derivatives expressed 2	86683
c-Jun/activator protein (AP)-1	86684
B-cell-activating factor	86685
Maml2	86686
serine arginine-rich splicing factor 2	86687
Maml1	86688
SKIP	86689
Lipoprotein receptor-related protein 6	86690
proline-rich tyrosine kinase-2	86691
ANG I	86692
Growth-related oncogene (GRO)-b	86693
peroxisome proliferator-activated receptor gamma coactivator 1alpha	86694
lmx1b	86695
anillin	86696
OSBP-related protein 3	86697
miR-124-1	86698
SKIL	86699
structure-II	86700
GCGR	86701
leukocyte Ig-like receptor 1	86702
phorbol 12-myristate 13-acetate (PMA), ionomycin and interleukin (IL-)3	86703
BBX21	86704
AT-II	86705
SLAM-associated protein	86706
DPH1	86707
DPH2	86708
DPH4	86709
DPH5	86710
SPAST	86711
DPH7	86712
Minor histocompatibility antigen HA-1	86713
hTNFa	86714
LEM3	86715
Rbx 1	86716
galectins 1, 2 and 3	86717
Oprm1	86718
C-X-C motif) ligand (CXCL)10]	86719
DRE-binding protein 2A	86720
Ppp2r5d	86721
GCGr	86722
gamma IP-10	86723
hyperpolarization-activated cyclic nucleotide-gated potassium channel 4	86724
SS-A/Ro52	86725
Ppp2r5c	86726
PAP	86727
hM5	86728
PAR	86729
H1 and 2Pm	86730
Daxx	86731
ADAR1(kd)	86732
growth factor receptor binding protein 10	86733
caspase-8 or -9	86734
promyelocytic leukaemia	86735
c/EBP-b	86736
FOXO) 4	86737
PAF	86738
catechol-Omethyltransferase	86739
PAH	86740
PAI	86741
IAP1	86742
PAL	86743
PAM	86744
PAN	86745
PAO	86746
neuromedin B (NMB) receptor subtype (BB1	86747
GOPC-ROS1	86748
cannabinoid receptor 1 (CB1R	86749
High Mobility Group Box 1/2	86750
miR-213	86751
CSF-1R)/colony-stimulating factor-1	86752
ttg1	86753
ttg2	86754
C3a anaphylatoxin	86755
SLC5A)11	86756
familial mesial TLE	86757
Lrg1p	86758
hSCARB2	86759
epithelial grow factor receptor	86760
l-selectin	86761
retinoid x receptor	86762
developmental pluripotencyassociated 2	86763
MAGP-1	86764
Ntm	86765
SERCA 1 and 2	86766
Sec59	86767
sidekick homolog 1	86768
FGF-2 receptor and OA	86769
Coxsackie- and adenovirus receptor-like membrane protein	86770
FRA, group SFF and group VPF	86771
FLRT1	86772
FLRT3	86773
FLRT2	86774
F4/80(lo)	86775
phosphoinositide 3-kinases	86776
receptor of activator of nuclear factor kappaB ligand	86777
cyclin D1, and runt-related transcription factor-2	86778
beta-interferon (IFN)	86779
PA1	86780
NKG2-A	86781
c-jun terminal kinase	86782
EGFP-LEDGF	86783
Mastermind-like 3	86784
Mastermind-like 2	86785
Mastermind-like 1	86786
k-OR and  -OR	86787
Arkadia2	86788
K(v)LQT1	86789
Tlg1	86790
Alpha-kinase 1	86791
k 2 and P 3	86792
Prolactin receptor	86793
pyruvate kinase	86794
hM1	86795
matriptase-3	86796
QRFP	86797
transforming growth factor-b activated kinase-1	86798
WRKY6	86799
nuclear factor (NF)  -kB	86800
lacI activator protein	86801
MUP 2	86802
uncoupling protein2	86803
uncoupling protein3	86804
p-PKCa	86805
Special AT-rich binding protein-1	86806
L - 6	86807
Lefty-2	86808
TNF Receptor Super Family 1A	86809
phosphatidylinositol-specific phospholipase-C	86810
insulin/IGF, IL-6	86811
Cje1278	86812
endothelin receptor subtypes A and B	86813
hemoglobin,  a1	86814
rhBMP-2+OPG	86815
gmi1	86816
oxi-1	86817
Vascular adhesion protein (VAP)-1	86818
phospho-VEGF receptor-2	86819
beclin-1 and microtubule-associated protein 1A/1B	86820
MiR-593	86821
DRE	86822
hIDO1	86823
miR-223 and -147	86824
miR-21(	86825
activator of G protein signaling-3	86826
Isoprenylcysteine carboxylmethyltransferase	86827
T cell immunoglobulin domain and mucin-3	86828
KPI-2	86829
cytokeratin-20	86830
CD200 receptor	86831
miR-21*	86832
Obstructor A	86833
apolipoprotein C2	86834
CYP1a1	86835
mtHSP70	86836
programmed cell death 10	86837
CREB-regulated transcription coactivator 1	86838
CIA2A-FAM96A	86839
Tspyl2	86840
MOr	86841
soluble N-ethylmaleimide attachment protein-25	86842
soluble form of LOX-1	86843
proteasome activator complex subunit 1, isoform 1 of 14-3-3 protein sigma, peptidyl-prolyl cis-trans isomerase A, 14-3-3 protein gamma, protein DJ-1	86844
Mob 3	86845
MEE8	86846
lysine-responsive storage protein	86847
Matrix metalloproteinase- (MMP-) 9	86848
dyrk1a	86849
Wnt 10b	86850
TIL'	86851
dyrk1b	86852
E-selectin ligand 1	86853
ERM-1	86854
B cell linker	86855
LDL (apolipoprotein B-100	86856
Hypoxia Inducible Factor-2a	86857
cfaB	86858
Poly(rC)-Binding Protein 4	86859
protein kinase AMP-activated alpha 1 catalytic subunit	86860
Bazooka/Par-3	86861
MOR	86862
MOP	86863
MIC   >   1	86864
APOB-100	86865
R-cadherin	86866
MOK	86867
Sarcoglycan zeta	86868
PGR2	86869
y-induced protein 10	86870
Microtubule-associated protein 2	86871
syntaxin-1a	86872
MOB	86873
Dbp4p	86874
MOG	86875
MOF	86876
mGluR1 and 5	86877
CD4(+) IFN-y(+) and CD4(+) IL-17	86878
ccnd2	86879
STS-1	86880
Naked cuticle-1 homolog	86881
p450scc	86882
SIP protein (S100A6 binding protein	86883
EIF1AY	86884
Interferon gamma	86885
FLICE-inhibitory protein	86886
IRF]5	86887
intergenic DMR (IG-DMR	86888
Bcl2l	86889
PDGF-receptor	86890
epidermal growth factor receptor 2 and 3	86891
hsa-miR-29c	86892
hsa-miR-29a	86893
Sqstm1	86894
MAPK kinase 7	86895
early growth response protein-1	86896
tprC	86897
CEBP	86898
N/OFQ, (1-13	86899
hexokinase 1	86900
Cancer antigen 15-3	86901
Lv-Smad4	86902
GRP-R	86903
CPFP	86904
Foxn4	86905
hPAT1	86906
oncostatin M receptor	86907
osteopetrosis-associated transmembrane protein 1	86908
cyclin D1 and D2	86909
cyclin D1 and D3	86910
Fractalkine	86911
cyp1A1	86912
PDHA1	86913
Snama	86914
PsbP1	86915
hsa-miR-297	86916
glutamate decarboxylase 2	86917
EVI5	86918
Niemann-Pick type C 2	86919
GSK-3a/b and -HSP27	86920
OR 6.1	86921
CPF1	86922
OR 6.2	86923
OR 6.5	86924
OR 6.4	86925
OR 6.6	86926
OR 6.9	86927
endogenous carboxypeptidase inhibitor	86928
Kitlg	86929
IL-1 Ra	86930
Rtn3	86931
IFNy-inducible protein 10	86932
Gal-7	86933
Plekhm1	86934
Amyloid Precursor Protein Binding Protein-1	86935
receptor-interacting serine/threonine protein kinase 1	86936
PI3KR1	86937
keratin complex 2, basic, gene 6a	86938
neuroblastoma breakpoint family member 10	86939
Tor3a	86940
FLICE	86941
Osteogenic Protein-1	86942
hRheb(S16H	86943
fetal liver kinase-1(+)	86944
GRP58	86945
B7-H1/B7.1	86946
mss1	86947
transient receptor potential melastatin 6	86948
mss4	86949
epidermal growth factor receptor-1 and estrogen receptor-a	86950
SCA1, 2, 3 and 6	86951
tumor necrosis factor-a-induced protein 8 like-2	86952
atino80	86953
CD242	86954
tripartite motif protein 25	86955
eLOX3	86956
Caspase-8	86957
dtsc1	86958
FAMILIAL HYPERCHOLESTEROLEMIA	86959
ARD1	86960
caspase-3, 8, and 9	86961
Asp-1	86962
Tumour necrosis factor receptor-associated protein 1	86963
Asp-4	86964
Usp28	86965
HYPOCOTYL5	86966
Cytochrome P450	86967
EV71-C4	86968
P311	86969
gaut14	86970
C-reactive protein [CRP] 4	86971
LYPD6	86972
Pax6a	86973
cytochrome P-450. 4	86974
IL-6 and -7	86975
COMMD6	86976
LYPD1	86977
salt-inducible kinase	86978
IL-6 and -8	86979
TLRs 1, 2 and 3	86980
prune homolog 2	86981
RGS4	86982
RGS5	86983
RGS6	86984
RGS7	86985
RGS1	86986
RGS2	86987
RGS3	86988
ubiquitin-like autophagy-related (Atg)12	86989
PAU13	86990
RGS8	86991
RGS9	86992
mhc	86993
GI24	86994
Nuclear protein	86995
glycogen synthase kinase 3 (GSK-3	86996
hCOA3	86997
methyl CpG binding protein (MeCP) 2	86998
betaI spectrin	86999
transmembrane protein 123	87000
Dual-specific phosphatase-1	87001
interleukin-10 and nuclear factor-kappa B	87002
mCXCL15	87003
tnnt2a	87004
XTP3-transactivated protein A	87005
Tdh3/2/1	87006
TRAF and TNF receptor-associated protein	87007
DR 1	87008
c-erbA alpha 2	87009
DR 4	87010
lzap	87011
bta-miR-26a	87012
VF/SCD	87013
Rnase9	87014
IFN/PEG-IFN	87015
Leukocyte-specific protein 1	87016
E2F3P1	87017
WDR41	87018
PG-S1	87019
Il-12p40	87020
glutathione S-transferase Mu-1	87021
Sto1	87022
breast cancer resistance protein 1	87023
MiR-634	87024
Psd2	87025
kha1	87026
selenoprotein 15-kDa	87027
miR  -503	87028
Ca(v) 1.3	87029
RIIa	87030
stx-1A	87031
itga6b	87032
OCTN1	87033
Activin receptor-like kinase 4	87034
Activin receptor-like kinase 7	87035
OCTN2	87036
Activin receptor-like kinase 1	87037
pol	87038
Bmal1	87039
Interferon gamma receptor 1	87040
FATP	87041
chimeric-antigen-receptor	87042
CGH-1	87043
FoxO-1	87044
hepatic cytokines (tumor necrosis factor alpha	87045
FATZ	87046
C-C motif ligand (CCL)-2	87047
PSGR	87048
CDK2AP1	87049
MYH15	87050
Fancd2(-/-) IL-3	87051
P protein	87052
microRNA-93, 190, 200b and receptor	87053
single-Ig-interleukin-1 related receptor	87054
A-kinase-anchoring protein	87055
SMP30	87056
MKL1/2	87057
hHYAL4	87058
MAP-kinase phosphatase -1	87059
muERV-L	87060
cytochrome P-450 (CYP) 2C29	87061
pgap1	87062
MLYCD	87063
CD29	87064
CD28	87065
leukolysin	87066
ob-R	87067
Eae17	87068
ribosomal protein S15a	87069
CD23	87070
CD22	87071
CD21	87072
CD20	87073
CD27	87074
CD26	87075
CD25	87076
CD24	87077
BMP4	87078
lcb	87079
tumor necrosis factor-receptor 1	87080
T-cell receptor a	87081
Vimar	87082
SIRT-1 and leptin receptor	87083
Glucose transporter 5	87084
Glucose transporter 4	87085
Fbs1	87086
lck	87087
Glucose transporter 1	87088
Fbs2	87089
pituitary-specific transcription factor (Pit)-1	87090
NKIRAS2	87091
NKIRAS1	87092
parathyroid hormone-related protein	87093
phospholipase  A2	87094
Bgl2p	87095
FTSJD2	87096
claudin 3	87097
FAT3	87098
FAT2	87099
FAT1	87100
CDDP and MTX	87101
brain protein 2	87102
STAT3, -5 and -6	87103
PSG8	87104
FAT4	87105
germinal center (GC) B	87106
PSG2	87107
PSG3	87108
Col17a1	87109
AtACBP1	87110
AtACBP2	87111
AtACBP3	87112
AtACBP4	87113
AtACBP5	87114
AtACBP6	87115
CG8043	87116
Camk2d	87117
SCY1-like 1-binding protein 1	87118
Camk2g	87119
Ribosomal s6 kinase4	87120
Camk2a	87121
Camk2b	87122
zona occludin 1	87123
Gag701	87124
trace amine associated receptor 1	87125
protease activated receptor (PAR) 2	87126
Rv2984	87127
FMS-like tyrosine kinase-1	87128
Vascular endothelial growth factor 1/Fms-like tyrosine kinase 1	87129
FMS-like tyrosine kinase-3	87130
Low-density lipoprotein receptor-related protein 12	87131
LONG-CHAIN ACYL-COA SYNTHETASE6	87132
P2ry14	87133
set-2	87134
BmSTAT	87135
eotaxin 3	87136
eotaxin 2	87137
eotaxin 1	87138
3-hydroxy-3-methylglytaryl-CoA reductase	87139
Gp125	87140
hPON-1	87141
NCgl1885	87142
carbamyl phosphate synthase 1	87143
DYT5a	87144
mSox2	87145
DYT5b	87146
Pmel	87147
RC1	87148
